id,status,sector,sector_merged,sector_grouped,activity,loan_amount,funded_amount,lender_count,borrower_count,use,description_length
3199104,funded,Agriculture,Agriculture,Agriculture,Farming,1225,1225,26,1,to buy mulches to improve her coffee plantation's land.,9
3199102,funded,Services,Services,Business,Beauty Salon,825,825,27,1,"to stock her salon with more braids, weaves, and cosmetics.",10
3199100,funded,Agriculture,Agriculture,Agriculture,Farming,275,275,2,1,to buy manure to add to her banana plantation.,9
3199097,funded,Agriculture,Agriculture,Agriculture,Animal Sales,425,425,11,1,to buy more goats to add in his goat trading business.,11
3199092,funded,Retail,Retail,Business,Jewelry,275,275,8,1,to buy more jewelry and accessories for resale.,8
3199081,funded,Food,Food,Personal,Restaurant,2725,2725,77,1,to buy more stock for her business.,7
3199015,funded,Retail,Retail,Business,Retail,4075,4075,290,1,to buy more stock for his retail business.,8
3198994,funded,Retail,Retail,Business,Retail,825,825,10,1,"to stock more stationery, sweets and biscuits for her canteen.",10
3198351,funded,Retail,Retail,Business,Retail,300,300,9,1,to buy more stock for the business.,7
3197882,funded,Agriculture,Agriculture,Agriculture,Pigs,150,150,2,1,to buy piglets to raise and fatten.,7
3197681,funded,Manufacturing,Other,Personal,Furniture Making,925,925,18,1,to expand his carpentry workshop and increase production.,8
3197676,funded,Retail,Retail,Business,Bookstore,1075,1075,25,1,to additional stock for his business.,6
3197642,funded,Retail,Retail,Business,Retail,1375,1375,134,1,"to purchase rice, sugar, soap for his business.",8
3182953,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,675,675,15,1,to buy seedlings to grow.,5
3186583,funded,Food,Food,Personal,Cereals,275,275,2,1,"to purchase more maize for the business,.",7
3197147,funded,Health,Health,Personal,Pharmacy,425,425,16,1,"to buy more drugs for sale,.",6
3197133,funded,Food,Food,Personal,Grocery Store,275,275,7,1,"to buy more charcoal, groceries, and raw food for sale.",10
3197145,funded,Construction,Construction,Personal,Quarrying,150,150,4,1,to buy more stones to sell.,6
3197116,funded,Retail,Retail,Business,General Store,550,550,8,1,to buy more general merchandise to sell.,7
3199345,funded,Agriculture,Agriculture,Agriculture,Farming,425,425,9,1,to buy mulches and manure for the banana plantation.,9
3199343,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,425,425,11,1,to buy manure and mulches to improve her banana plantation.,10
3193653,funded,Food,Food,Personal,Food Stall,125,125,5,1,"to buy more matooke, cassava, yams and Irish potatoes.",9
3195069,funded,Manufacturing,Other,Personal,Furniture Making,550,550,8,1,"to buy raw materials, timber used in making furniture.",9
3195073,funded,Services,Services,Business,Beauty Salon,275,275,11,1,"to buy braids, shampoo, rollers, and dryers.",7
3195054,funded,Services,Services,Business,Beauty Salon,1100,1100,18,1,"to buy weaves, braids and cosmetics.",6
3194478,funded,Clothing,Clothing,Personal,Clothing Sales,275,275,8,1,buy more stock of clothes for the business.,8
3194449,funded,Food,Food,Personal,Food Production/Sales,425,425,13,1,to purchase more matooke and additional produce like potatoes and fruits.,11
3195029,funded,Agriculture,Agriculture,Agriculture,Poultry,425,425,13,1,to purchase chicken feed and medicines.,6
3195023,funded,Housing,Housing,Personal,Property,425,425,12,1,to have additional capital for rental construction.,7
3194418,funded,Services,Services,Business,Beauty Salon,825,825,14,1,"to buy essential equipment for the salon like styling chairs, shampoo stations, hairdryers, mirrors, and professional tools like scissors, and clippers.",21
3190810,funded,Retail,Retail,Business,Electronics Sales,550,550,15,1,to purchase more electronic items.,5
3189503,funded,Agriculture,Agriculture,Agriculture,Livestock,1075,1075,13,1,to purchase more piglets and poultry feeds.,7
3195809,funded,Food,Food,Personal,Fruits & Vegetables,500,500,13,1,"to buy more fruits such as bananas, oranges and mangoes for selling.",12
3195899,funded,Construction,Construction,Personal,Construction Supplies,275,275,2,1,to buy construction materials to renovate his house.,8
3190307,funded,Food,Food,Personal,Food Stall,225,225,8,1,to purchase food stuffs.,4
3196120,funded,Food,Food,Personal,Liquor Store / Off-License,275,275,11,1,to buy more local brew to sell.,7
3196114,funded,Agriculture,Agriculture,Agriculture,Livestock,550,550,12,1,to buy more birds and animals for rearing.,8
3196110,funded,Food,Food,Personal,Beverages,275,275,4,1,to buy more coffee to sell.,6
3196086,funded,Clothing,Clothing,Personal,Clothing Sales,550,550,10,1,to buy more clothes to sell.,6
3196101,funded,Food,Food,Personal,Grocery Store,275,275,4,1,to buy more general merchandise to sell.,7
3196105,funded,Food,Food,Personal,Grocery Store,700,700,12,1,to buy more groceries to sell.,6
3196094,funded,Agriculture,Agriculture,Agriculture,Poultry,200,200,7,1,to buy more birds for sale.,6
3196077,funded,Retail,Retail,Business,Retail,425,425,14,1,buy more general merchandise for sale.,6
3196082,funded,Food,Food,Personal,Food Stall,150,150,4,1,buy more raw food for sale.,6
3196069,funded,Food,Food,Personal,Food Stall,275,275,9,1,buy more matooke for sale.,5
3196054,funded,Food,Food,Personal,Pub,425,425,12,1,to buy more alcohol to sell.,6
3196042,funded,Retail,Retail,Business,Retail,425,425,9,1,to buy more groceries to sell.,6
3196045,funded,Retail,Retail,Business,Retail,825,825,19,1,to buy more groceries and raw food to sell.,9
3196040,funded,Food,Food,Personal,Grocery Store,225,225,9,1,"buy groceries like onions, tomatoes and other vegetables for sale.",10
3195869,funded,Clothing,Clothing,Personal,Clothing Sales,550,550,15,1,"buy more trousers, skirts and dresses.",6
3195079,funded,Agriculture,Agriculture,Agriculture,Farming,1100,1100,17,1,to buy manure and mulch to improve soil nutrition and harvests for sale.,13
3194939,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1375,1375,32,1,to buy fertilizer and mulch to better soil fertility and control soil erosion.,13
3195052,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1100,1100,23,1,to buy manure and mulch to improve soil for farming and produce better harvests to sell.,16
3194933,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,2750,2750,80,1,to buy more land for farm expansion and manure to get better harvests for sale.,15
3182150,funded,Retail,Retail,Business,Retail,550,550,12,1,"to buy clothes, fabric, food, and other items to sell.",10
3180777,funded,Construction,Construction,Personal,Construction Supplies,1600,1600,25,1,to add capital to buy materials for brick and block laying.,11
3180794,funded,Retail,Retail,Business,Home Products Sales,1600,1600,33,1,to add more liquid soap and other items to her inventory.,11
3189442,funded,Retail,Retail,Business,General Store,400,400,9,1,"to buy posho, sugar, salt, and soft drinks to sell at her retail shop.",14
3189475,funded,Retail,Retail,Business,General Store,275,275,8,1,to purchase more biscuits and sweets to sell at her retail shop.,12
3195624,funded,Retail,Retail,Business,Retail,275,275,8,1,to buy more stock for her business.,7
3195618,funded,Food,Food,Personal,Butcher Shop,1100,1100,35,1,to buy more chicken for his business.,7
3195611,funded,Retail,Retail,Business,Retail,4125,4125,307,1,to buy more stock for his business.,7
3195066,funded,Agriculture,Agriculture,Agriculture,Farming,550,550,15,1,to buy manure and mulches to improve soils for farming and better harvests for sale.,15
3182131,funded,Retail,Retail,Business,General Store,700,700,25,1,to add stock to the business.,6
3194791,funded,Retail,Retail,Business,General Store,25,25,1,1,to buy an assortment of merchandise to sell to generate revenue.,11
3189432,funded,Food,Food,Personal,Food Market,400,400,12,1,"to buy foodstuffs to sell such as plantains, tomatoes, and onions.",11
3195034,funded,Agriculture,Agriculture,Agriculture,Farming,825,825,81,1,to buy manure and pesticides to control pest attacks and improve soil nutrition.,13
3194787,funded,Agriculture,Agriculture,Agriculture,Cattle,2750,2750,125,1,to buy better breeds of cattle for rearing and sell to generate revenue.,13
3194790,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1100,1100,20,1,to buy mulch and manure to improve soil for farming and better harvests.,13
3194780,funded,Agriculture,Agriculture,Agriculture,Farming,2200,2200,92,1,to buy NPK fertilizers to improve soil for healthy coffee growing.,11
3194776,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1375,1375,44,1,to buy mulches and manure to improve soils for farming and attain better harvests for selling.,16
3194431,funded,Water,Other,Personal,Community Water Distribution,350,350,11,1,to buy more water tanks to store water for sale.,10
3180419,funded,Retail,Retail,Business,General Store,1350,1350,42,1,to add stock to the business.,6
3180835,funded,Health,Health,Personal,Medical Clinic,1350,1350,13,1,to buy medicine and other items for his medical clinic.,10
3189456,funded,Services,Services,Business,Beauty Salon,275,275,4,1,"to Additional capital for the purchase more braids and saloon equipment,.",11
3189431,funded,Reuse & Recycle,Other,Personal,Used Clothing,325,325,3,1,to buy secondhand clothes to sell.,6
3189430,funded,Food,Food,Personal,Restaurant,275,275,8,1,"to buy more foodstuffs such as rice, beans, and plantains for her restaurant.",13
3189429,funded,Agriculture,Agriculture,Agriculture,Pigs,275,275,5,1,to buy more feed and medicines for her pigs.,9
3180848,funded,Food,Food,Personal,Food,825,825,30,1,to buy dry food to sell.,6
3180387,funded,Retail,Retail,Business,General Store,1400,1400,52,1,to increase the inventory for his retail business.,8
3180398,funded,Retail,Retail,Business,General Store,1325,1325,37,1,to add inventory to her retail business.,7
3180333,funded,Services,Services,Business,Tailoring,950,950,35,1,to buy clothes fabrics and other items for sell.,9
3180347,funded,Retail,Retail,Business,General Store,1075,1075,28,1,to add stock to the business.,6
3180369,funded,Food,Food,Personal,Food,2075,2075,69,1,to add stock to the business.,6
3180247,funded,Food,Food,Personal,Butcher Shop,1075,1075,18,1,to add capital for the butcher shop.,7
3180265,funded,Food,Food,Personal,Food,1075,1075,28,1,to add stock to the business.,6
3195107,funded,Food,Food,Personal,Grocery Store,350,350,13,1,to buy more groceries for the business.,7
3195104,funded,Services,Services,Business,Tailoring,150,150,6,1,"to purchase threads, beads and cloth rolls.",7
3195056,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,425,425,12,1,to buy fertilizers to improve soil fertility and better harvests for sell.,12
3194932,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,175,175,6,1,to buy fertilizers to improve soils for farming and better harvests for sale.,13
3180225,funded,Services,Services,Business,Barber Shop,275,275,8,1,to add capital for the barber shop.,7
3180026,funded,Retail,Retail,Business,General Store,450,450,13,1,to add stock to his business.,6
3180025,funded,Food,Food,Personal,Food Stall,1075,1075,10,1,to add stock to the business.,6
3179950,funded,Agriculture,Agriculture,Agriculture,Poultry,800,800,17,1,to buy more chickens and feed.,6
3180022,funded,Food,Food,Personal,Food Stall,1075,1075,18,1,to buy dry food for sell.,6
3190305,funded,Food,Food,Personal,Pub,150,150,1,1,to purchase more drinks for the bar and livestock feeds and medicines.,12
3189428,funded,Food,Food,Personal,Restaurant,400,400,6,1,"to buy foodstuffs for her restaurant such as rice, beans, and plantains.",12
3195087,funded,Food,Food,Personal,Restaurant,550,550,15,1,"buy tables, chairs and drinks.",5
3195082,funded,Food,Food,Personal,Restaurant,425,425,13,1,buy a fridge for the restaurant and purchase soft drinks.,10
3195081,funded,Retail,Retail,Business,Retail,425,425,9,1,"purchase more grocery items like sugar, salt and soap.",9
3195077,funded,Food,Food,Personal,Food,425,425,16,1,"to purchase more food stuffs like bananas, cassava and potatoes for selling.",12
3194406,funded,Agriculture,Agriculture,Agriculture,Farming,525,525,11,1,to purchase fertilizers and pesticides.,5
3195060,funded,Retail,Retail,Business,Shoe Sales,425,425,17,1,to get additional capital for buying more shoes.,8
3194917,funded,Retail,Retail,Business,Retail,275,275,5,1,to buy an assortment of merchandise to sell to increase income.,11
3194881,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,125,125,2,1,to buy fertilizers to improve soils and harvest better coffee to sell at profitable prices.,15
3194886,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,275,275,9,1,to buy fertilizers to improve soil nutrients and produce better coffee harvests.,12
3194876,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,550,550,15,1,to buy fertilizers to improve soil nutrients for healthy harvests for sale.,12
3194859,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,550,550,16,1,to buy fertilizers and mulches to improve the soil for farming and for better harvests.,15
3194871,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,825,825,22,1,to buy fertilizers to improve soils for farming and better harvest for sale.,13
3194848,funded,Agriculture,Agriculture,Agriculture,Farming,275,275,11,1,to buy fertilizers to improve soil for farming and better harvests to  sell.,13
3194847,funded,Food,Food,Personal,Food Market,275,275,6,1,to buy fresh food stuffs to sell and generate revenue.,10
3194837,funded,Agriculture,Agriculture,Agriculture,Farming,150,150,6,1,to buy fertilizers to improve the soil for farming and get better harvests for sale.,15
3194809,funded,Agriculture,Agriculture,Agriculture,Farming,1465,1465,25,1,to buy seedlings and land for harvesting to sell and generate revenue.,12
3194802,funded,Agriculture,Agriculture,Agriculture,Farming,575,575,16,1,to buy manure and mulches to improve soils for farming and better harvests to sell.,15
3194929,funded,Services,Services,Business,Mobile Transactions,2750,2750,192,1,to add float for mobile lines and serve customers better.,10
3193520,funded,Clothing,Clothing,Personal,Clothing Sales,4075,4075,314,1,to buy more clothes to sell and generate revenue.,9
3193524,funded,Agriculture,Agriculture,Agriculture,Farming,225,225,7,1,to buy seeds and organic manure to improve yields.,9
3193511,funded,Manufacturing,Other,Personal,Furniture Making,150,150,5,1,"to buy cushions, timber, and varnish to make furniture for sale to generate revenue.",14
3193508,funded,Retail,Retail,Business,General Store,275,275,11,1,"to replenish the shop, provide customers with more stock, and earn more from increased sales.",15
3193507,funded,Retail,Retail,Business,General Store,550,550,20,1,to restock inventory to sell and generate revenue.,8
3193505,funded,Reuse & Recycle,Other,Personal,Used Clothing,275,275,11,1,to buy bales of second-hand clothes and bedsheets to sell and generate revenue.,13
3193385,funded,Agriculture,Agriculture,Agriculture,Poultry,225,225,6,1,to buy more chicks for rearing and sale to generate revenue.,11
3193444,funded,Agriculture,Agriculture,Agriculture,Animal Sales,2175,2175,235,1,to buy more cows for fattening and sale to generate revenue.,11
3193378,funded,Retail,Retail,Business,Cloth & Dressmaking Supplies,100,100,3,1,to buy African fabrics to sell and generate revenue.,9
3192512,funded,Retail,Retail,Business,General Store,275,275,11,1,to buy assorted merchandise to restock her shop.,8
3192485,funded,Services,Services,Business,Printing,275,275,11,1,to buy stationery to assist him in printing services.,9
3192567,funded,Food,Food,Personal,Pub,1100,1100,29,1,"to buy more crates of beers, sodas, water, and energy drinks.",11
3193389,funded,Agriculture,Agriculture,Agriculture,Cattle,700,700,12,1,to buy more cows for fattening and sale.,8
3193308,funded,Housing,Housing,Personal,Personal Housing Expenses,1900,1900,56,1,to buy building materials to finish her house.,8
3193304,funded,Food,Food,Personal,Food,2700,2700,83,1,to buy more sacks of cassava flour to sell.,9
3192474,funded,Agriculture,Agriculture,Agriculture,Animal Sales,275,275,10,1,to buy more calves for fattening.,6
3192375,funded,Services,Services,Business,Tailoring,1075,1075,35,1,to buy more sewing machines for improved profits.,8
3192449,funded,Services,Services,Business,Tailoring,225,225,7,1,to buy more bitenge materials.,5
3192387,funded,Agriculture,Agriculture,Agriculture,Animal Sales,950,950,31,1,to buy more cows for fattening for improved profits.,9
3181488,funded,Food,Food,Personal,Food,550,550,17,1,to add stock to the business.,6
3179948,funded,Food,Food,Personal,Restaurant,1075,1075,21,1,to add stock to the business.,6
3179949,funded,Retail,Retail,Business,General Store,1075,1075,21,1,to add stock to the business.,6
3179947,funded,Retail,Retail,Business,General Store,800,800,26,1,to add stock to her business.,6
3179946,funded,Food,Food,Personal,Food,800,800,12,1,to buy dry food to sell.,6
3178866,funded,Clothing,Clothing,Personal,Clothing Sales,1075,1075,35,1,to buy fabric and materials to sell.,7
3178854,funded,Retail,Retail,Business,General Store,1350,1350,29,1,to add stock to his business.,6
3178847,funded,Retail,Retail,Business,Spare Parts,1075,1075,40,1,to add capital in his bicycle repair workshop.,8
3178190,funded,Services,Services,Business,Bicycle Repair,800,800,29,1,to add capital in the bicycle repairing workshop.,8
3178840,funded,Retail,Retail,Business,General Store,1600,1600,30,1,to add stock to the business.,6
3178148,funded,Services,Services,Business,Tailoring,1150,1150,41,1,to buy fabric and materials to sew and sell.,9
3178125,funded,Retail,Retail,Business,General Store,2125,2125,81,1,to add stock to the business.,6
3178055,funded,Agriculture,Agriculture,Agriculture,Farming,1075,1075,38,1,to buy seedlings to diversify her crops and increase sales.,10
3178082,funded,Retail,Retail,Business,General Store,1075,1075,36,1,to add stock to the business.,6
3178000,funded,Retail,Retail,Business,General Store,1475,1475,136,1,to add stock to the business.,6
3194474,funded,Food,Food,Personal,Pub,275,275,10,1,"to buy soft drinks, beers and chairs for the business.",10
3189411,funded,Food,Food,Personal,Restaurant,550,550,10,1,"to buy more food stuff (rice, beans, matooke) for the business.",11
3194469,funded,Services,Services,Business,Beauty Salon,425,425,17,1,"to purchase rollers, braiders and dryers for the salon.",9
3194461,funded,Retail,Retail,Business,Charcoal Sales,825,825,22,1,to purchase more charcoal for business.,6
3194458,funded,Services,Services,Business,Event Planning,275,275,7,1,"buy more decoration materials (flowers, cloths, chairs, and tents).",9
3194455,funded,Food,Food,Personal,Grocery Store,275,275,11,1,"to buy tomatoes, onions, and matooke to sell.",8
3194259,funded,Food,Food,Personal,Restaurant,1100,1100,40,1,to buy more ingredients and supplies for her restaurant and bakery.,11
3194429,funded,Services,Services,Business,Tailoring,425,425,3,1,to purchase enough clothing patterns to make new dresses to sell.,11
3194438,funded,Agriculture,Agriculture,Agriculture,Poultry,225,225,8,1,"to purchase items like chicks, feed, housing, feeders, brooders, and potentially equipment for disease control and egg collection.",18
3194422,funded,Services,Services,Business,Beauty Salon,275,275,7,1,"to buy essential equipment for the salon like styling chairs, shampoo stations, hairdryers, mirrors, and professional tools scissors and  clippers.",20
3194416,funded,Retail,Retail,Business,Charcoal Sales,150,150,4,1,to purchase more charcoal to sell.,6
3194413,funded,Retail,Retail,Business,Charcoal Sales,200,200,5,1,to purchase more charcoal to sell.,6
3194368,funded,Services,Services,Business,Vehicle Repairs,250,250,10,1,to meet general car repairs to resume work.,8
3194282,funded,Retail,Retail,Business,Retail,25,25,1,1,to pay for inventory to sell and generate revenue.,9
3194257,funded,Education,Other,Personal,Primary/secondary school costs,825,825,8,1,to pay school fees for her children.,7
3194275,funded,Housing,Housing,Personal,Property,1100,1100,11,1,to fund completion of his rental units to have better earnings from his business.,14
3194190,funded,Housing,Housing,Personal,Property,375,375,12,1,to buy construction materials to renovate rentals and earn better from the business.,13
3194926,funded,Food,Food,Personal,Food Production/Sales,825,825,32,1,to buy raw materials for making yoghurt to sell.,9
3194921,funded,Retail,Retail,Business,Cloth & Dressmaking Supplies,100,100,2,1,to buy more African fabrics to sell to generate revenue.,10
3193315,funded,Retail,Retail,Business,General Store,4075,4075,546,1,to buy assorted merchandise for restocking her shop.,8
3194778,funded,Agriculture,Agriculture,Agriculture,Livestock,125,125,2,1,to buy more goats for fattening and sale.,8
3194412,funded,Agriculture,Agriculture,Agriculture,Poultry,275,275,10,1,to buy more chicks to rear and feed for her poultry business.,12
3194397,funded,Retail,Retail,Business,Home Products Sales,275,275,11,1,to buy an assortment of merchandise to sell in her store.,11
3194410,funded,Retail,Retail,Business,General Store,275,275,11,1,to buy a fridge to sell chilled drinks to generate revenue.,11
3194402,funded,Food,Food,Personal,Pub,275,275,11,1,"to buy soft drinks, bottled water, wines and spirits to sell and generate revenue.",14
3194392,funded,Retail,Retail,Business,Retail,275,275,11,1,to restock assortment of merchandise for sell to generate revenue.,10
3194270,funded,Clothing,Clothing,Personal,Clothing Sales,3825,3825,381,1,to buy more fashionable clothes to sell and generate revenue.,10
3194387,funded,Food,Food,Personal,Pub,425,425,17,1,"to buy soft drinks, beers, wines and spirits to sell and generate revenue.",13
3194278,funded,Retail,Retail,Business,Jewelry,4100,4100,304,1,to buy more jewelry to sell and generate revenue.,9
3194263,funded,Services,Services,Business,Barber Shop,1375,1375,196,1,to buy salon equipment to better serve customers.,8
3194253,funded,Agriculture,Agriculture,Agriculture,Farming,150,150,5,1,to buy herbicides and pesticides to control pests and improve his harvest.,12
3194267,funded,Retail,Retail,Business,Jewelry,4100,4100,438,1,to buy more jewelry to sell and generate revenue.,9
3194248,funded,Transportation,Other,Personal,Motorcycle Transport,550,550,16,1,"to buy a motorcycle to diversify her income, improve mobility for business operations, and increase her earnings.",17
3194246,funded,Services,Services,Business,Tailoring,150,150,3,1,to buy African fabrics and materials to make clothes to sell.,11
3194244,funded,Agriculture,Agriculture,Agriculture,Farming,350,350,14,1,to buy manure and mulch to improve the soil for healthy harvests.,12
3194234,funded,Retail,Retail,Business,General Store,150,150,1,1,to restock merchandise to sell and generate revenue.,8
3194205,funded,Services,Services,Business,Printing,275,275,10,1,"to buy toners, ink, and paper to better serve customers and generate revenue.",13
3194201,funded,Clothing,Clothing,Personal,Clothing Sales,1925,1925,233,1,to buy more clothes to sell.,6
3194178,funded,Services,Services,Business,Tailoring,1100,1100,30,1,to buy fabrics and cloth making materials to sell and generate revenue.,12
3194148,funded,Retail,Retail,Business,Electronics Sales,700,700,24,1,to buy electrical spare parts to sell and generate revenue.,10
3194142,funded,Food,Food,Personal,Fish Selling,200,200,8,1,to buy more fish to sell and generate revenue.,9
3194118,funded,Arts,Other,Personal,Textiles,1375,1375,42,1,to buy more African fabrics and textiles to sell and generate revenue.,12
3193635,funded,Clothing,Clothing,Personal,Clothing Sales,700,700,24,1,to buy more fashionable clothes to sell and generate revenue.,10
3193628,funded,Retail,Retail,Business,Retail,700,700,27,1,to replenish stock and increase stock for sale to generate revenue.,11
3193630,funded,Food,Food,Personal,Pub,1375,1375,184,1,"to stock drinks, beers, wines, spirits to sell and generate revenue.",11
3193625,funded,Agriculture,Agriculture,Agriculture,Farming,1375,1375,43,1,to buy manure and mulches to improve soils for farming and better harvests for sell.,15
3193624,funded,Manufacturing,Other,Personal,Furniture Making,550,550,19,1,"to buy timber, cushions, cushion covers, varnish to serve customers better.",11
3193621,funded,Food,Food,Personal,Beverages,700,700,58,1,"to buy more soft drinks, beers, wines , spirits to sell and generate revenue.",14
3193602,funded,Food,Food,Personal,Food Production/Sales,275,275,10,1,"to buy millet flour, yeast, packaging bottles to make bushera for sell to generate revenue.",15
3193599,funded,Retail,Retail,Business,Retail,275,275,11,1,to buy inventory to sell and generate revenue.,8
3193608,funded,Agriculture,Agriculture,Agriculture,Agriculture,550,550,20,1,to buy maize harvests for milling and sell to generate revenue.,11
3193613,funded,Services,Services,Business,Services,275,275,9,1,to buy more maize for milling and sell to generate revenue.,11
3193597,funded,Retail,Retail,Business,Retail,225,225,7,1,to restock assortment of merchandise for sell to generate revenue.,10
3193514,funded,Food,Food,Personal,Grocery Store,150,150,5,1,"to buy more onions, tomatoes, carrots, vegetable to sell and generate revenue.",12
3193503,funded,Agriculture,Agriculture,Agriculture,Animal Sales,1375,1375,166,1,to buy more cows for fattening and sale to generate revenue.,11
3193313,funded,Food,Food,Personal,Food,4050,4050,364,1,"to buy maize, sorghum, cassava, millet and packaging materials.",9
3177972,funded,Clothing,Clothing,Personal,Clothing Sales,550,550,21,1,to buy clothing items for resale.,6
3177909,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1350,1350,17,1,to buy seedlings to diversify her crops and increase sales.,10
3177947,funded,Services,Services,Business,Mobile Transactions,800,800,7,1,to add capital to her mobile money business.,8
3192359,funded,Food,Food,Personal,Cereals,550,550,14,1,to buy more sacks of maize and beans for improved profits.,11
3189559,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,950,950,15,1,to buy manure and mulches to control soil erosion and better the soils for healthy harvests.,16
3192337,funded,Clothing,Clothing,Personal,Clothing,1075,1075,137,1,"to buy ladies' dresses, men's trousers, and other assorted clothes.",10
3189515,funded,Agriculture,Agriculture,Agriculture,Farming,100,100,1,1,to buy fertilizers to improve the soil for healthy coffee growing to sell.,13
3189547,funded,Agriculture,Agriculture,Agriculture,Animal Sales,100,100,1,1,to buy more cows for fattening and sale to generate revenue.,11
3189415,funded,Agriculture,Agriculture,Agriculture,Farming,400,400,11,1,to buy fertilizers to improve soils for healthy crop harvests to sell.,12
3189482,expired,Agriculture,Agriculture,Agriculture,Farm Supplies,3450,0,0,1,to buy fertilizers to improve the soils for healthy farming.,10
3189400,funded,Agriculture,Agriculture,Agriculture,Animal Sales,100,100,1,1,to buy more cows to raise to be healthy and sell to generate revenue.,14
3189408,funded,Agriculture,Agriculture,Agriculture,Animal Sales,175,175,6,1,to buy more cows for fattening and to sell to generate revenue.,12
3189385,funded,Agriculture,Agriculture,Agriculture,Farming,400,400,11,1,to buy fertilizers to improve soil for farming and better harvests.,11
3189393,funded,Agriculture,Agriculture,Agriculture,Farming,425,425,12,1,to buy mulches and manure to improve soil for farming and grow healthy onions to sell.,16
3189395,funded,Retail,Retail,Business,General Store,1075,1075,32,1,to buy an assortment of merchandise to sell to generate revenue.,11
3187947,funded,Agriculture,Agriculture,Agriculture,Farming,800,800,29,1,to buy fertilizers to improve soils for farming and better harvests to sell.,13
3188068,expired,Agriculture,Agriculture,Agriculture,Cattle,2125,0,0,1,to buy more cows for milk production and to sell to generate revenue.,13
3187907,funded,Agriculture,Agriculture,Agriculture,Farming,1350,1350,25,1,to buy manure and mulches to improve harvests to sell and generate revenue.,13
3187922,expired,Agriculture,Agriculture,Agriculture,Farming,2125,0,0,1,to buy fertilizers to improve soils for farming and better harvests for sale.,13
3187901,funded,Agriculture,Agriculture,Agriculture,Farming,200,200,8,1,to buy manure to improve soils for farming and generate better harvests.,12
3187903,funded,Agriculture,Agriculture,Agriculture,Farming,1350,1350,11,1,to buy fertilizers to improve soils for farming and better harvests for sale.,13
3187859,funded,Agriculture,Agriculture,Agriculture,Dairy,25,25,1,1,to buy more dairy cows for milk production to sell to generate revenue.,13
3187870,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1350,1350,15,1,to buy fertilizers and mulches to improve his soils for farming to better his harvests to sell.,17
3187886,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,400,400,10,1,to buy seedlings for planting to grow more coffee to sell to generate revenue.,14
3187837,funded,Agriculture,Agriculture,Agriculture,Farming,2675,2675,76,1,to buy banana suckers and manure to improve harvests to sell in order to generate revenue.,16
3187827,funded,Agriculture,Agriculture,Agriculture,Dairy,25,25,1,1,to buy more dairy cows for milk production to sell and generate revenue.,13
3187693,funded,Agriculture,Agriculture,Agriculture,Farming,2675,2675,278,1,to buy fertilizers to improve soil for farming and create better harvests for selling.,14
3187275,funded,Agriculture,Agriculture,Agriculture,Animal Sales,2675,2675,325,1,to buy more cows for fattening.,6
3187259,expired,Agriculture,Agriculture,Agriculture,Farm Supplies,2675,0,0,1,to buy more seedlings.,4
3187255,funded,Agriculture,Agriculture,Agriculture,Farming,2125,2125,64,1,to buy manure to improve harvests.,6
3187764,funded,Agriculture,Agriculture,Agriculture,Farming,1075,1075,37,1,to buy manure to improve the soil for farming and for better harvests for selling.,15
3187217,funded,Agriculture,Agriculture,Agriculture,Farming,275,275,11,1,to buy manure and bana suckers to improve yield.,9
3187230,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,25,25,1,1,"to buy fertilizers, seedlings to grow more coffee.",8
3187173,funded,Agriculture,Agriculture,Agriculture,Farming,2675,2675,289,1,to buy mulches and manure to improve soils for farming and better harvests to sell.,15
3187182,funded,Agriculture,Agriculture,Agriculture,Farming,800,800,17,1,to buy fertilizers to improve soils to farm and have better harvests.,12
3187204,funded,Agriculture,Agriculture,Agriculture,Farming,800,800,22,1,to buy fertilizers to improve soils for farming and better harvests to sell.,13
3187093,funded,Agriculture,Agriculture,Agriculture,Farming,600,600,8,1,to buy manure to improve the soils for farming and better harvests to sell.,14
3187108,funded,Agriculture,Agriculture,Agriculture,Farming,2675,2675,70,1,to buy coffee seedlings and pesticides to grow more coffee to sell to generate revenue.,15
3187084,funded,Agriculture,Agriculture,Agriculture,Farming,2675,2675,48,1,to buy manure and mulches to improve soils and enhance harvests.,11
3187059,funded,Arts,Other,Personal,Crafts,2675,2675,356,1,to buy more pots and vases to sell.,8
